developer_id,name,slug,games_count,image_background
18719,Gust,gust,63,https://media.rawg.io/media/games/ce2/ce2bf7437600d14d7621cc7b8ffa7008.jpg
9534,Rising Star Games,rising-star-games,19,https://media.rawg.io/media/screenshots/a1b/a1b8a98701209611fb45570b08bf842a.jpg
29079,The Bearded Ladies,the-bearded-ladies,4,https://media.rawg.io/media/screenshots/7f7/7f7dd0f5d16c0c2d4966ba9a97ead32b.jpg
25906,Big Bad Wolf,big-bad-wolf,4,https://media.rawg.io/media/games/123/123e035701a975f5d96c233f4048eed2.jpg
5592,Guard Crush Games,guard-crush-games,4,https://media.rawg.io/media/games/e56/e56d74b0a1072662eea7c1a194363884.jpg
8046,SnowFlame,snowflame,4,https://media.rawg.io/media/screenshots/515/5151170fa0e7f6043ede97c2e93c2618.jpg
5984,Rain Games,rain-games,8,https://media.rawg.io/media/screenshots/351/351ee0915fcd5a64e976791794039d5c.jpg
3424,Empyrean,empyrean,9,https://media.rawg.io/media/screenshots/6c1/6c13a21d9bd5d99ff2426b6b37ee0154.jpg
5166,Crema,crema,4,https://media.rawg.io/media/screenshots/871/87114f517a29b1e45ac062ddcae8aef0.jpg
5068,Funselektor Labs,funselektor-labs-inc,4,https://media.rawg.io/media/screenshots/f65/f65e6cd3c61deff23507b05585e42f06.jpg
9471,Misfits Attic,misfits-attic,3,https://media.rawg.io/media/screenshots/772/772ca4d6d009c3d2f20efd19a982d4c2.jpg
110898,NEXT Studios,next-studios,11,https://media.rawg.io/media/screenshots/d1e/d1e9ee21e19c667da2019c5c4cb7142a.jpg
4078,BetaDwarf,betadwarf,3,https://media.rawg.io/media/screenshots/21a/21a338613c0ad1dec5673e4cf9d31ec5.jpg
443809,Observer Studio,observer-studio,1,https://media.rawg.io/media/games/0f4/0f4f4764555736eebfeb01571e44e99e.jpg
300,Aquiris Game Studio,aquiris-game-studio,6,https://media.rawg.io/media/screenshots/9b2/9b225368bf7b774ec11dad3a831aa56d.jpg
17911,Electronic Arts Digital Illusions Creative Entertainment,ea-digital-illusions-creative-entertainment,6,https://media.rawg.io/media/games/aeb/aeb33772a46dfe88fa9bd2f93068c91c.jpg
4305,Dambuster Studios,dambuster-studios,4,https://media.rawg.io/media/games/9cd/9cd22ae5aebd922f96f2bc50efab83df.jpg
611,Pixeljam,pixeljam,24,https://media.rawg.io/media/screenshots/6c7/6c7dc2cdc1cbe95bf502db3475dddf00.jpg
12860,Cradle Games,cradle-games,6,https://media.rawg.io/media/screenshots/739/739202be0d2018d18089fae8c7a8700a.jpg
6454,Funatics Software,funatics-software,10,https://media.rawg.io/media/screenshots/b0e/b0e3154a0d4f36376050bd2afb6ef6b6_nfv5rBs.jpeg
1678,Rake in Grass,rake-in-grass,15,https://media.rawg.io/media/screenshots/0f1/0f16b2d966f9bcb0f1306e3cdaca92fd.jpg
6586,Taito,taito,167,https://media.rawg.io/media/screenshots/12e/12eb2a8ac906c1c16dbd2049aeedcfd3.jpg
16834,FloodGate Entertainment,floodgate-entertainment,3,https://media.rawg.io/media/screenshots/6e5/6e505dcf54a2fb7845c0fa93c05a9740.jpg
5261,HeR Interactive,her-interactive,42,https://media.rawg.io/media/games/bf7/bf790bcd5d9dc5b9eaa26844e2a47b7f.jpg
21712,Monstars,monstars-inc,3,https://media.rawg.io/media/games/377/3770f2c7020bcb6cc2072f073f27fb4c.jpg
13314,Mindscape,mindscape,31,https://media.rawg.io/media/screenshots/5c8/5c857cd79c95ac1c8257fb9fe7f14f86.jpg
14487,Ocean Software,ocean-software,55,https://media.rawg.io/media/screenshots/7b7/7b7c5b47f8977e11526b1021b9f40d67.jpg
9967,Superbrothers,superbrothers,3,https://media.rawg.io/media/games/92f/92f71c98e69465d4d2fc4a1f95567639.jpg
22556,Statespace,statespace,3,https://media.rawg.io/media/screenshots/998/998c7f9d1b765975cd6222f4e44503e5.jpg
28084,D3 Publisher,d3-publisher-inc,32,https://media.rawg.io/media/screenshots/6a1/6a1229807034de2dbf99de91c5814a70.jpg
9540,KillHouse Games,killhouse-games,5,https://media.rawg.io/media/screenshots/6bd/6bd81f78770d51df54056eac4fd26755.jpg
5206,Allods Team,allods-team,6,https://media.rawg.io/media/screenshots/788/788959118998613640c18b13b498a6d2.jpg
1493,17-BIT,17-bit,4,https://media.rawg.io/media/screenshots/e57/e5779687f672459951d364b2cc66dc35.jpg
14306,Steel Mantis,steel-mantis,4,https://media.rawg.io/media/screenshots/db9/db99e919ef9ebe37fb5ce95af4907e2b.jpg
11261,NeoCoreGames,neocoregames-2,6,https://media.rawg.io/media/games/838/838f1eeb75bdd3f4a651e132e42e8c20.jpg
4456,Iguana Entertainment,iguana-entertainment,26,https://media.rawg.io/media/screenshots/61f/61f183e3d12c7846ed6bd3c027a9fa47.jpg
10178,Related Designs,related-designs,16,https://media.rawg.io/media/screenshots/3dd/3ddf5128088a7d72203eb506e841c04b.jpg
33746,Marmalade Game Studio,marmalade-game-studio,18,https://media.rawg.io/media/screenshots/1f0/1f01a10e38da349d95258a768e076910.jpg
7438,Red Thread Games,red-thread-games,8,https://media.rawg.io/media/screenshots/aab/aab050394cf1d87c4fd88355fc522e90.jpg
19232,VanillaWare,vanillaware,7,https://media.rawg.io/media/games/11f/11f3a8f5b0c044c1d3e0960a9ae30113.jpg
7734,Artifice Studio,artifice-studio,3,https://media.rawg.io/media/screenshots/6ec/6ec7245a6a69fa45d49cfc8a37787865.jpg
3528,Lightspeed Studios™,lightspeed-studiostm,7,https://media.rawg.io/media/screenshots/f72/f728954e667e580ba2ac507db226ae48.jpg
5821,Messhof,messhof,5,https://media.rawg.io/media/games/edb/edb6254cabb38a95047846434b4e0083.jpg
100590,Squanch Games,squanch-games,4,https://media.rawg.io/media/games/2e7/2e732a02c29c84ca177855848932a5aa.jpg
7811,The Gentlebros,the-gentlebros,6,https://media.rawg.io/media/games/a7d/a7d57092a650030e2a868117f474efbc.jpg
51,Adult Swim,adult-swim-2,10,https://media.rawg.io/media/screenshots/878/878ccd56976d559db37bad49da0e5fed.jpg
172275,NeoBards Entertainment,neobards-entertainment-ltd,3,https://media.rawg.io/media/games/e7f/e7f2f571761abd7b3c0598c719ae8893.jpg
3842,Anatoliy Loginovskikh,anatoliy-loginovskikh,60,https://media.rawg.io/media/screenshots/793/793faaa67021dedbb883fcbc2247c561.jpg
27291,Monolith Soft,monolith-soft,17,https://media.rawg.io/media/games/7bc/7bc9d42940b6de00164dced33d45c746.jpg
3556,Tonguç Bodur,tonguc-bodur,26,https://media.rawg.io/media/screenshots/0ba/0ba6bbc4422798e64d2014bd6a1aed78.jpg
4417,Ino-Co Plus,ino-co-plus,7,https://media.rawg.io/media/screenshots/6c9/6c9f62150cc0f10eb08a33d2a9d0a1dc.jpg
8393,HuniePot,huniepot,3,https://media.rawg.io/media/games/879/8796275a165e791abd3ea16a88d59ebf.jpeg
2372,Thomas Bowker,thomas-bowker,6,https://media.rawg.io/media/screenshots/be3/be3f81de31d14d2f25bb3f2ef37997c5.jpg
13801,Fullbright,fullbright,3,https://media.rawg.io/media/games/7f6/7f6efe1eb8943e36b63415368b628c72.jpg
13107,Pearl Abyss,pearl-abyss,6,https://media.rawg.io/media/screenshots/f97/f974b5e09c9bf1ecfa70ed718e264424.jpg
7877,Wolfire Games,wolfire-games,7,https://media.rawg.io/media/screenshots/666/666bb577dbf6c3b012c67e2782d79b27.jpg
9275,Gone North Games,gone-north-games,2,https://media.rawg.io/media/screenshots/87a/87aac95fff7ef681508ba724afc91841.jpg
10237,Saibot Studios,saibot-studios,8,https://media.rawg.io/media/screenshots/c7f/c7ff7c7383880ce973f756483d159b98.jpg
7051,Pilgrim Adventures,pilgrim-adventures,15,https://media.rawg.io/media/screenshots/ac6/ac6aacfc445fd572c1283d3a8fce5ca2.jpg
14263,Ty Taylor and Mario Castaneda,ty-taylor-and-mario-castaneda-2,1,https://media.rawg.io/media/screenshots/5a3/5a36930b16d9b1949d8c8c92b5a28d89.jpg
7514,Ty Taylor and Mario Castañeda,ty-taylor-and-mario-castaneda,1,https://media.rawg.io/media/screenshots/5a3/5a36930b16d9b1949d8c8c92b5a28d89.jpg
8898,Perfectly Paranormal,perfectly-paranormal,3,https://media.rawg.io/media/screenshots/0e6/0e615f0ab89c68a920c3b1763b84e83b.jpg
3942,Neople,neople,5,https://media.rawg.io/media/screenshots/828/8283ac497e329a7881817d61b17d6c7c.jpg
5117,Aldorlea Games,aldorlea-games,33,https://media.rawg.io/media/screenshots/993/99307adfca7770a7e02fc3efcabc08a4.jpg
5648,Auroch Digital,auroch-digital,17,https://media.rawg.io/media/screenshots/2c4/2c41461912eeb724f3cf0ef92daa32fa.jpg
6480,Felistella,felistella,6,https://media.rawg.io/media/screenshots/90e/90ebd473491430d3bc3019a890309bf0_w9TSfLN.jpg
4972,Alexey Davydov,alexey-davydov,4,https://media.rawg.io/media/screenshots/755/7557715b92e3db2914e73c4fccfa7fdc.jpg
16862,Amaze Entertainment,amaze-entertainment,29,https://media.rawg.io/media/screenshots/12b/12bb3dc767d7b9197cd8e72c19316847.jpg
10204,Zoë Mode,zoe-mode,18,https://media.rawg.io/media/screenshots/5ca/5cad5aad20395e98b2dd06347979c26b.jpg
4884,No Code,no-code,4,https://media.rawg.io/media/games/593/593efcd141bed7bae0b44926faedd0ba.jpg
6790,Zombie Studios,zombie-studios,29,https://media.rawg.io/media/screenshots/73c/73c628e68af53a116a7fbe60ba8672ab.jpg
9042,Rogue Snail,rogue-snail,6,https://media.rawg.io/media/screenshots/ad9/ad9eea67ace9cfee1303ae04ce0b2ac9.jpeg
21896,EHTechnology,ehtechnology,38,https://media.rawg.io/media/screenshots/bdf/bdfe55c54691877eca8773466fa45f44.jpg
420,Mode 7,mode-7,6,https://media.rawg.io/media/screenshots/672/672ebe061ec559f05af9bb4d28414f4e.jpeg
131,Halfbrick Studios,halfbrick-studios,26,https://media.rawg.io/media/screenshots/7e9/7e9c2bab73b98da6871c919f391fb57c.jpg
1204,Funcom Oslo A/S,funcom-oslo-as,3,https://media.rawg.io/media/screenshots/98f/98fe09e42b703987dc17e3b991ac6021.jpg
48311,playful,playful,5,https://media.rawg.io/media/screenshots/06c/06cae9d547252654ee2b93a739a588da.jpg
464,The Binary Mill,the-binary-mill,17,https://media.rawg.io/media/screenshots/f76/f763dd7820128e33a8ef3f9b16c46e22.jpg
131691,Activision Blizzard,activision-blizzard,3,https://media.rawg.io/media/games/77d/77d51f8f4a07c3eecb0f8504027b1bf0.jpg
8826,JoyMasher,joymasher,8,https://media.rawg.io/media/games/650/650a77b1ea5632a4b99194ac7f082191.jpg
19299,Armor Project,armor-project,5,https://media.rawg.io/media/screenshots/d2f/d2f0449ba85517b144ace60e496350e5.jpg
11201,4Head Studios,4head-studios,11,https://media.rawg.io/media/screenshots/197/19753a08601a380c44275351efa55531.jpg
7879,Reality Pump,reality-pump,9,https://media.rawg.io/media/screenshots/639/6392165155af1651ac6352e0a2050a8d.jpg
9818,Limbic Entertainment,limbic-entertainment,13,https://media.rawg.io/media/screenshots/4bb/4bb1858045f9e2e0cddc911a6dc3e23b.jpg
26859,Sonic Team USA,sonic-team-usa,3,https://media.rawg.io/media/screenshots/a81/a81b9c8026fa40e060a08b24093008ea.jpg
13979,Blit,blit,1,https://media.rawg.io/media/screenshots/b0f/b0f90e624221a83b164d0235638c435d.jpg
10789,Sunstorm Interactive,sunstorm-interactive,36,https://media.rawg.io/media/screenshots/4ea/4eaa50ded253689639fb29870e945d6a.jpg
13366,Badland Games,badland-games,12,https://media.rawg.io/media/screenshots/a58/a581d36545d6da2217cb7068801ca651.jpg
3717,Monomi Park,monomi-park,2,https://media.rawg.io/media/games/43f/43f4f3a50651f371c147ecce8ee841a9.jpg
248445,Ember Lab,ember-lab,2,https://media.rawg.io/media/games/91d/91ddeef8d5ebee7f21faa89efa0f2201.jpg
9098,Passtech Games,passtech-games,6,https://media.rawg.io/media/games/c8c/c8c156591d6e88bb685177c1c44c945a.jpg
13771,Tyler Glaiel,tyler-glaiel,3,https://media.rawg.io/media/games/30a/30a059b8fc6b95526434f710ec67d5bd.jpg
8294,Puppygames,puppygames,8,https://media.rawg.io/media/screenshots/953/953ecce8fe9a44264f432e113148c7c2.jpg
3523,Joycity,joycity,14,https://media.rawg.io/media/screenshots/8ef/8ef23152b5714f2b2500430b7550ef7e.jpg
118640,Movie Games Lunarium,movie-games-lunarium,6,https://media.rawg.io/media/screenshots/3d3/3d37e29bbf87a5f140e27e6000e5cdbe.jpg
14008,Next Level Games,next-level-games,8,https://media.rawg.io/media/screenshots/70e/70eae58178b39a0c96f69f0939f4ecfb.jpg
19323,Triptych Games,triptych-games,2,https://media.rawg.io/media/games/08a/08aa92e004f13ad2d41127327314c3f9.jpg
6818,Nickervision Studios,nickervision-studios,11,https://media.rawg.io/media/screenshots/c8a/c8a28c2e961e303aa3d065809574d6a0.jpg
9394,RageSquid,ragesquid,5,https://media.rawg.io/media/screenshots/3d5/3d54f5581d8c3f4a86368764cb933f13.jpg
89744,triptych,triptych,3,https://media.rawg.io/media/games/08a/08aa92e004f13ad2d41127327314c3f9.jpg
9480,Fictiorama Studios,fictiorama-studios,4,https://media.rawg.io/media/screenshots/cef/cef4e36ef6ecf82f9e36e32fb0f9c612.jpg
8803,Crows Crows Crows,crows-crows-crows,8,https://media.rawg.io/media/games/d6a/d6ad9c892f4519cf96641e8845005c40.jpg
8609,Ironhide Game Studio,ironhide-game-studio,10,https://media.rawg.io/media/screenshots/f75/f75cf84b5e41b317179fb08630cdcecb.jpeg
5923,Griptonite Games,griptonite-games,39,https://media.rawg.io/media/games/ce3/ce38c9a778138b8886355c40d727f0d8.jpg
148,Playdek,playdek,17,https://media.rawg.io/media/screenshots/b4a/b4ab3798b6f64d3b2866959090b1843a.jpg
3752,Suspicious Developments,suspicious-developments,5,https://media.rawg.io/media/screenshots/0ce/0ce263ed58e30ecf3085c61dd865b4a6.jpg
142967,GameClub,gameclub,48,https://media.rawg.io/media/screenshots/b54/b5463f6b192c1909a8cbe9393fd3b1b1.jpg
19032,Team Ico,team-ico,4,https://media.rawg.io/media/games/276/2769b1982cd132a60c69dc5d574445fa.jpg
6735,KnowWonder,knowwonder,12,https://media.rawg.io/media/games/bab/bab515dde0eda3482fbb9f39e7a12346.jpg
9254,Blendo Games,blendo-games,16,https://media.rawg.io/media/screenshots/565/565e328b1a2eecc413dc07aee1f38d06.jpg
12160,Ascaron,ascaron,4,https://media.rawg.io/media/screenshots/91c/91c1591ddd37ca1b8c1d3f5cd2fcde72.jpg
9140,Black Rock Studio,black-rock-studio,4,https://media.rawg.io/media/games/0a0/0a0b66527a2e5917134fcf502cf83af1.jpg
4007,Vertigo Games,vertigo-games,20,https://media.rawg.io/media/screenshots/3e5/3e53dace8e0daed3a86550cea1b900ee.jpg
6313,Frima Studio,frima-studio,21,https://media.rawg.io/media/screenshots/18d/18decee9c238d59d736df0293a77a781.jpg
18432,Fireproof Studios,fireproof-studios,5,https://media.rawg.io/media/games/54c/54cd5dc11efb009beb50cffb8ba18e13.jpg
193,Hoplite Research,hoplite-research,16,https://media.rawg.io/media/screenshots/6c6/6c6e0394aedf0f5d00dacbe13a0f750c.jpg
10102,Digital Eel,digital-eel,10,https://media.rawg.io/media/screenshots/979/97917e33b3a178cd5d629d38217d3350.jpg
1619,Hydravision Entertainment,hydravision-entertainment,7,https://media.rawg.io/media/screenshots/3f1/3f1d9c3223eb40605dc2513cf690e446.jpg
4376,ROCKFISH Games,rockfish-games,5,https://media.rawg.io/media/games/3cd/3cd4cbb8b39f14c8e6970d06142f17cb.jpg
518,Humble Hearts,humble-hearts-llc,2,https://media.rawg.io/media/games/c40/c40f9f0a3d1b4601a7a44d230c95f126.jpg
763,Straandlooper,straandlooper,4,https://media.rawg.io/media/screenshots/04d/04d58929a259091bf400e02c03db066b.jpeg
106,Maximum Games,maximum-games,20,https://media.rawg.io/media/games/b53/b53696caada1f754f9594269129e95ab.jpg
8754,Kylotonn Entertainment,kylotonn-entertainment,27,https://media.rawg.io/media/games/0ce/0ce64243e06482c5bdf5956d08cb23c5.jpg
272406,Passion Republic Games,passion-republic-games,2,https://media.rawg.io/media/screenshots/6f5/6f5f09f27e62c004423b9026009f8001.jpg
25086,Hempuli Oy,hempuli-oy,2,https://media.rawg.io/media/games/0bc/0bca854021e14ffa9005a85c4567d25c.jpg
26308,Retro Studios,retro-studios,7,https://media.rawg.io/media/screenshots/f0d/f0dcecdb5cbd387bcb97587bb6ce3852.jpg
14450,Probe Entertainment,probe-entertainment,34,https://media.rawg.io/media/games/537/53735c7fbee039906af7a6cc91e947d9.jpg
1541,Cipher Prime Studios,cipher-prime-studios,9,https://media.rawg.io/media/screenshots/da0/da09039af8abffdae832e007a23be64e.jpeg
8820,Cardboard Computer,cardboard-computer,8,https://media.rawg.io/media/screenshots/064/064e7ce52dc5827f4fe8d9d14ffd4178.jpg
2158,Tortuga Team,tortuga-team,8,https://media.rawg.io/media/screenshots/8db/8db0c0544a66b730a37e623e3632d91e.jpg
13585,ZA/UM,zaum,2,https://media.rawg.io/media/games/840/8408ad3811289a6a5830cae60fb0b62a.jpg
8786,Joindots,joindots,29,https://media.rawg.io/media/screenshots/2d0/2d08b4279777c32612ff8eda84461d60.jpg
11267,Terri Vellmann,terri-vellmann,7,https://media.rawg.io/media/screenshots/ff4/ff43fde3d8e2dc9abcd73d929fbd8be7.jpg
10160,Chris Sawyer Productions,chris-sawyer-productions,5,https://media.rawg.io/media/screenshots/9e6/9e6d74d2bdaa1e2e89f575480202c99d.jpg
5861,Kitfox Games,kitfox-games,8,https://media.rawg.io/media/screenshots/003/003837236ef9419cbb188905836fcfba.jpg
24949,Mundfish,mundfish,5,https://media.rawg.io/media/screenshots/c5b/c5b60064f93d82eb1aa84c5cb514eaa0.jpg
28194,Facepalm Games,facepalm-games,2,https://media.rawg.io/media/screenshots/11b/11b0a682370724951d845a78b82b6416.jpg
11952,Wolfgame,wolfgame,6,https://media.rawg.io/media/screenshots/717/7175e39f83bf526926c1abb451ac1cb4.jpg
10001,Dlala Studios,dlala-studios,7,https://media.rawg.io/media/screenshots/315/3156dc5e1033fae4d9ff7b1ba34d1742.jpg
9124,Mighty Rabbit Studios,mighty-rabbit-studios,10,https://media.rawg.io/media/screenshots/ee8/ee84c9756b75a732afdde8b3bbf50d5e.jpg
28882,Cygames,cygames,21,https://media.rawg.io/media/screenshots/12d/12d04f00a2eb84ac1523533c5adcf631.jpg
12937,Okomotive,okomotive,3,https://media.rawg.io/media/games/d70/d70084559f41e7a7d4b1cc441c163763.jpg
9773,HFM Games,hfm-games,22,https://media.rawg.io/media/screenshots/f58/f58d16b26f715ec9e0b4283aab4c99bb.jpg
153826,Pqube,pqube,22,https://media.rawg.io/media/games/c60/c60be8ddf91ede65c65b13eff2e06c37.jpg
121010,Deadtoast,deadtoast,1,https://media.rawg.io/media/games/21d/21dfa5f7f5c0fa2b85f418c4e1c6ab1b.jpg
14881,SunSoft,sunsoft,52,https://media.rawg.io/media/screenshots/13e/13e9cf97921ab7f17eb8f070f9fd5d9d.jpg
