creator_id,name,slug,games_count
698,Jonathan Morin,jonathan-morin,3
326,Ian Milham,ian-milham,5
7282,Kazushige Nojima,kazushige-nojima,29
552,Jacob Krarup,jacob-krarup,5
19473,Steven Kramer,steven-kramer,4
3999,Ben Gokey,ben-gokey,16
1069,Michel Ancel,michel-ancel,23
4842,Navid Khonsari,navid-khonsari,5
418,Jason Botta,jason-botta,3
6388,Akari Kaida,akari-kaida,24
4169,Robert M. Atkins,robert-m-atkins,19
687,Marc Canham,marc-canham,10
20520,Gene Kohler,gene-kohler,15
158,Josh Needleman,josh-needleman,5
2051,Michael Stemmle,mike-stemmle,10
472,James Ohlen,james-ohlen,13
1840,Tate Mosesian,tate-mosesian,3
1261,Chris Ashton,chris-ashton,7
27053,Fred R. Hooper,fred-r-hooper,6
107,Sid Meier,sid-meier,34
6900,Keith Fuller,keith-fuller,11
352,Marcus Johansson,marcus-johansson,2
12739,James Sumwalt,james-sumwalt,18
221,Hugo Dallaire,hugo-dallaire,4
1003,Benoît Sokal,benoit-sokal,12
21678,Andreas Öjerfors,andreas-ojerfors,3
27406,Aydin Afzoud,aydin-afzoud,3
485,Tameem Antoniades,tameem-antoniades,4
12628,Michael Smith,michael-smith,2
7105,Kazuhiro Aoyama,kazuhiro-aoyama,8
20921,Luke Robinson,luke-robinson,2
322,Rick Remender,rick-remender,5
5993,Shutaro Iida,shutaro-iida,9
3361,Jun Takeuchi,jun-takeuchi,9
748,Dooma Wendschuh,dooma-wendschuh,5
145,Kjell Emanuelsson,kjell-emanuelsson,2
150,Fredrik Thordendal,fredrik-thordendal,2
447,Niels van der Leest,niels-van-der-leest,7
12734,Ken Silverman,ken-silverman,14
645,Craig Conner,craig-conner,7
2722,Mark Mothersbaugh,mark-mothersbaugh,20
1248,Eric Brosius,eric-brosius,14
1209,Joe Waters,joe-waters,6
287,Dynamedion,dynamedion,13
1868,Russell Shaw,russell-shaw,18
7906,Ryoji Shimogama,ryoji-shimogama,4
2037,Jesse Harlin,jesse-harlin,10
2333,Yusuke Naora,yusuke-naora,16
173,Thomas Andersson,thomas-andersson,2
432,Kent Mudle,kent-mudle,5
425,Nicole Martinez,nicole-martinez,5
27422,Susan Kath,susan-kath,2
22487,Kyle McKisic,kyle-mckisic,7
26710,Mikey Neumann,mikey-neumann,11
579,Chris Parker,chris-parker,10
2768,Steve Papoutsis,steve-papoutsis,9
393,Josh Sawyer,je-sawyer,9
853,David Whittaker,david-whittaker,70
13529,Scott Klintworth,scott-klintworth,2
131,Jonatan Söderström,jonatan-soderstrom,3
9391,Michael Wallin,michael-wallin,7
2144,Dan Bunting,dan-bunting,3
9962,Brian Luzietti,brian-luzietti,10
2469,Yujiro Kosaka,yujiro-kosaka,7
18361,Jolyon Myers,jolyon-myers,8
442,John Gonzalez,john-gonzalez,6
7667,Sean Brown,sean-brown,2
4058,Magnus Högdahl,magnus-hogdahl,4
284,Peter Fleckenstein,peter-fleckenstein,3
3813,Joe Cecot,joe-cecot,4
1260,Denby Grace,denby-grace,7
109,Ed Beach,ed-beach,2
101,Garth DeAngelis,garth-deangelis,3
691,Brian Fleming,brian-fleming,5
20904,Alexandre Pedneault,alexandre-pedneault,4
1130,Adrian Chmielarz,adrian-chmielarz,10
170,Solar Fields,solar-fields,4
25478,Phil Hooker,phil-hooker,2
1272,Mohammad Alavi,mohammad-alavi,5
325,Wright Bagwell,wright-bagwell,3
2771,Steve Jablonsky,steve-jablonsky,17
2567,Jean-Christophe Guyot,jean-christophe-guyot,10
764,Tsukasa Saitoh,tsukasa-saitoh,16
844,Jonathan Blow,jonathan-blow,5
454,Matt Uelmen,matt-uelmen,10
2947,Josh Bridge,josh-bridge,7
1629,Bruce Shelley,bruce-shelley,20
2866,Wyeth Johnson,wyeth-johnson,11
1590,Frank Klepacki,frank-klepacki,38
1860,Chris Taylor,chris-taylor,13
2273,Atsushi Inaba,atsushi-inaba,24
1733,Fernando Melo,fernando-melo,3
321,Antony Johnston,antony-johnston,9
116,Michael Curran,michael-curran,5
1717,Joseph Salud,joseph-salud,3
1573,Daniel Drapeau,daniel-drapeau,2
359,Nathan Stapley,nathan-stapley,3
363,Anna Kipnis,anna-kipnis,3
1200,Aleksander Grøndal,aleksander-grondal,3
18514,Tom Odell,tom-odell,13
1333,Yoshitaka Suzuki,yoshitaka-suzuki,7
2716,Bob Rafei,bob-rafei,15
1199,Gustav Tilleby,gustav-tilleby,3
3679,Misao Senbongi,misao-senbongi,7
323,Bret Robbins,bret-robbins,9
651,Joshua Rubin,joshua-rubin,8
480,David Buckley,david-buckley,4
570,Dinga Bakaba,dinga-bakaba,4
1179,Corky Lehmukuhl,corky-lehmukuhl,4
909,Tara Rueping,tara-rueping,6
1335,Paul Crocker,paul-crocker,6
4829,Ed Lima,ed-lima,8
4797,Yoshiaki Koizumi,yoshiaki-koizumi,20
415,Jim Boone,jim-boone,5
2719,Mark Cerny,mark-cerny,15
100,Gregory Foertsch,gregory-foertsch,2
103,Jake Solomon,jake-solomon,2
2701,Chad Mossholder,chad-mossholder,4
923,Paul Jenkins,paul-jenkins,8
3471,Yuji Naka,yuji-naka,56
222,Samuel Laflamme,samuel-laflamme,4
8735,Satoru Iwata,satoru-iwata,46
699,Peter Connelly,peter-connelly,5
1636,Hideaki Itsuno,hideaki-itsuno,26
1537,Takahisa Taura,takahisa-taura,4
3731,Masayoshi Yokoyama,masayoshi-yokoyama,10
1173,Dave Anthony,dave-anthony,6
1250,Steven Hall,steven-hall,3
17453,Jon Lane,jon-lane,3
959,Cedric Decelle,cedric-decelle-2,2
1569,Paul Haslinger,paul-haslinger,10
1931,Gerard Marino,gerard-marino,9
763,Ryan Amon,ryan-amon,4
6264,Neill Glancy,neill-glancy,11
339,Julien Bouvrais,julien-bouvrais,3
13980,Mike Maynard,mike-maynard,19
20910,Anna Donlon,anna-donlon,4
732,Haris Orkin,haris-orkin,5
22790,Baptiste Moisan,baptiste-moisan,1
22789,Jonathan Morali,jonathan-morali,1
22793,Kenny Laurent,kenny-laurent,1
22792,Sebastien Gaillard,sebastien-gaillard,1
22794,Amaury Balandier,amaury-balandier,1
22791,Sebastien Judit,sebastien-judit,1
22788,Syd Matters,syd-matters,1
3012,Tom Hall,tom-hall,46
75,Matt Charles,matt-charles,1
1542,Eijiro Nishimura,eijiro-nishimura,2
2438,Bill Brown,bill-brown,33
298,Jacek Brzeziński,jacek-brzezinski,4
708,Jean-François Roy,jean-francois-roy,3
256,Joshua Bass,joshua-bass,2
521,Chris Remo,chris-remo,5
5154,Koji Oda,koji-oda,8
220,Philippe Morin,philippe-morin,3
219,David Chateauneuf,david-chateauneuf,3
1589,James Hannigan,james-hannigan,32
1175,David S. Goyer,david-s-goyer,4
9382,Chip Patterson,chip-patterson,7
712,Josh Mosqueira,josh-mosqueira,7
582,Brian Menze,brian-menze,4
7868,Teruki Endo,teruki-endo,5
20518,David P. Kubalak,david-p-kubalak,17
3458,Naofumi Hataya,naofumi-hataya,34
4057,Justin Burnett,justin-burnett,9
7118,Yoshiki Okamoto,yoshiki-okamoto,46
640,Chris Bell,chris-bell,5
334,Mary DeMarle,mary-demarle,5
20821,Richard Meredith,richard-meredith,3
1279,Rasion Varner,rasion-varner,3
1353,Oscar Wemmert,oscar-wemmert,3
804,Eric Stirpe,eric-stirpe,4
28779,Richard Zangrande Gaubert,richard-zangrande-gaubert,3
4168,Shawn Ketcherside,shawn-ketcherside,3
989,Pål-Kristian Engstad,pal-kristian-engstad,4
1953,Jim Norwood,jim-norwood,9
1626,Stephen Rippy,stephen-rippy,15
2044,Randy Tudor,randy-tudor,6
236,Feargus Urquhart,feargus-urquhart,8
7240,Makoto Sonoyama,makoto-sonoyama,7
261,Kevin Hoare,kevin-hoare,6
563,Matthew Harwood,matthew-harwood,7
20441,Jonathan Williams,jonathan-williams,8
319,Ruben Cabrera,ruben-cabrera,6
833,Lorne Lanning,lorne-lanning,9
1070,Christophe Héral,christophe-heral,9
1081,James Therien,james-therien,3
5822,Satoshi Takamatsu,satoshi-takamatsu,3
1265,Bernd Diemer,bernd-diemer,4
11048,Bill Dugan,bill-dugan,15
13153,Dave D. Taylor,dave-taylor,15
182,Jordan Thomas,jordan-thomas,3
337,David Anfossi,david-anfossi,4
335,Jonathan Jacques-Belletête,jonathan-jacques-belletete,3
738,Remy Saville,remy-saville,3
20909,David Dalzell,david-dalzell,4
26479,Bruce Hall,bruce-hall,4
239,Scott Everts,scott-everts,8
2392,Tomonori Takano,tomonori-takano,2
676,Charles Coutier,charles-coutier,2
1532,Kirill Pokrovsky,kirill-pokrovsky,6
5115,Dale Homburg,dale-homburg,3
589,David Jones,david-jones,18
631,Arkadiusz Reikowski,arkadiusz-reikowski,11
1078,Jamal Rguigui,jamal-rguigui,2
2472,Yuichiro Tanaka,yuichiro-tanaka,10
2204,Rob Westwood,rob-westwood,5
1993,Richard Gray,richard-gray,15
5589,Mark Knight,mark-knight,24
625,Hamish Young,hamish-young,6
1710,Skye Lewin,skye-lewin,7
887,Gennadiy Korol,gennadiy-korol,2
886,Johannes Figlhuber,johannes-figlhuber,2
885,Thomas Mahler,thomas-mahler,2
249,Gabe Miller,gabe-miller,4
332,Michał Cielecki,michal-cielecki,6
1712,Michael Zak,michael-zak,6
1714,Christine Thompson,christine-thompson,6
1713,Jason Harris,jason-harris,6
1711,Shiek Wang,shiek-wang,6
1530,Chris Delay,chris-delay,7
1585,Yusuke Hashimoto,yusuke-hashimoto,7
752,Ben Mattes,ben-mattes,4
238,Christopher Taylor,christopher-taylor,5
626,Paul Ross,paul-ross,5
183,Melissa Miller,melissa-miller,2
982,Greg Edmonson,greg-edmonson,3
2042,Derek Sakai,derek-sakai,4
23300,Ryan Ellis,ryan-ellis,6
23301,Patrick O'Kelly,patrick-okelly,5
23298,M.E. Chung,me-chung,5
5401,Rich Fleider,rich-fleider,17
517,Mark Rutherford,mark-rutherford,7
1776,Toby Gard,toby-gard,9
1687,Hitoshi Sakimoto,hitoshi-sakimoto,76
20814,Ben Arfmann,ben-arfmann,2
5239,David Wise,david-wise,56
23299,Chris Opdalh,chris-opdalh,3
451,Michiel van der Leeuw,michiel-van-der-leeuw,5
2291,Rom Di Prisco,rom-di-prisco,15
15742,Robert Buchanan,robert-buchanan,2
25397,James Mestemaker,james-mestemaker,2
23873,Jean-Yves Geffroy,jean-yves-geffroy,4
9518,Rowan Wyborn,rowan-wyborn,2
13587,Jamie Walker,jamie-walker,3
11040,Erin D. Roberts,erin-d-roberts,24
134,Jeff Gardiner,jeff-gardiner,4
3732,Mitsuhiro Shimano,mitsuhiro-shimano,7
2262,Glenn Stafford,glenn-stafford,18
22882,Andrzej Mądrzak,andrzej-madrzak,6
450,Lambert Wolterbeek Muller,lambert-wolterbeek-muller,4
469,Dan Tudge,dan-tudge,4
3273,Marcus Smith,marcus-smith,6
975,Jon Everist,jon-everist,6
344,Corey Davis,corey-davis,4
9603,Greg Allen,greg-allen,6
20607,Brian Hess,brian-hess,4
1722,Pete Blumel,pete-blumel,3
449,Jan-Bart van Beek,jan-bart-van-beek,4
10274,Brian Pelletier,brian-pelletier,17
1715,Jacob Benton,jacob-benton,2
1716,Gavin Irby,gavin-irby,2
231,Brian Freyermuth,brian-freyermuth,5
9196,Andrew Lacey,andrew-lacey,5
289,Martin Vestergaard Madsen,martin-vestergaard-madsen,3
19902,Paul Slinger,paul-slinger,3
878,Paweł Marchewka,pawel-marchewka,7
1425,Russell Lees,russell-lees,3
28784,Chad Cox,chad-cox,2
1496,Lennart Sas,lennart-sas,5
3816,Taylor Kurosaki,taylor-kurosaki,4
1139,Fred Hatch,fred-hatch,4
1198,Stefan Strandberg,stefan-strandberg,2
1204,Vidar Nygren,vidar-nygren,2
28781,Yumi Yang,yumi-yang,2
56,Morten Christian Bramsen,morten-christian-bramsen,1
57,Stine Sørensen,stine-sorensen,1
779,Laura Shigihara,laura-shigihara,6
1178,David Vonderhaar,david-vonderhaar,3
346,Sarah Hebbler,sarah-hebbler,3
899,Jeremy Breslau,jeremy-breslau,3
828,Lucas Pope,lucas-pope,3
13889,Ron Valdez,ron-valdez,6
23335,Patrick Munnik,patrick-munnik,2
194,Jesse Houston,jesse-houston,2
2534,Michiru Yamane,michiru-yamane,41
7865,Zhenlan Kang,zhenlan-kang,2
2279,Cezary Skorupka,cezary-skorupka,3
28782,Elizabeth Dahm Wang,elizabeth-dahm-wang,1
28786,Florian Strauss,florian-strauss,1
28783,Sean Llewellyn,sean-llewellyn,1
28785,Eric Fong,eric-fong,1
28780,Derek Daniels,derek-daniels,1
6719,Yusuke Nakano,yusuke-nakano,10
3730,Kazuki Hosokawa,kazuki-hosokawa,7
1538,Akihiko Yoshida,akihiko-yoshida,23
22884,Mateusz Lenart,mateusz-lenart,6
1331,Masanori Takeuchi,masanori-takeuchi,17
635,Matt Nava,matt-nava,2
2721,Josh Mancell,josh-mancell,16
7760,Jonathan Smith,jonathan-smith,12
304,Steve Sinclair,steve-sinclair,3
237,David Hendee,david-hendee,5
24156,Jonathan Moses,jonathan-moses,8
2720,Jason Rubin,jason-rubin,15
932,Joseph Staten,joseph-staten,13
271,Jamie Keen,jamie-keen,2
2778,Jiro Taoka,jiro-taoka,2
2776,Soji Seta,soji-seta,2
234,Jason Taylor,jason-taylor,5
340,Simon Hamelin,simon-hamelin,2
338,François Lapikas,francois-lapikas,2
1192,Rod Abernethy,rod-abernethy,19
1142,Jesse Reynolds,jesse-reynolds,3
3826,Robert Fermier,rob-fermier,14
7721,John Deiley,john-deiley,5
594,Randall S. Pitchford II,randall-s-pitchford-ii,3
94,Almir Listo,almir-listo,1
597,Chris Jensen,chris-jensen,2
5370,Ippo Yamada,ippo-yamada,33
122,Alexander Roger,alexander-roger,3
2512,Chris Vrenna,chris-vrenna,7
2650,Jean-Sebastien Decant,jean-sebastien-decant,3
581,Matt MacLean,matt-maclean,3
18101,Dave West,dave-west,3
242,Gary Platner,gary-platner,3
232,Mark O'Green,mark-ogreen,3
1143,Robert Hertenstein,robert-hertenstein,2
1954,Frank Maddin,frank-maddin,9
314,Keith Power,keith-power,2
305,Scott McGregor,scott-mcgregor,2
2066,Danny Elfman,danny-elfman,19
1738,Sarah Baylus,sarah-baylus,3
1773,Troels Brun Folmann,troels-brun-folmann,5
1864,Richard Kriegler,richard-kriegler,6
5158,Jon Spencer,jon-spencer,11
997,Max McGuire,max-mcguire,4
4674,Charlotte Francis,charlotte-francis,7
1180,Joe Chiang,joe-chiang,4
367,Scott Morton,scott-morton,6
421,Bobby Tahouri,bobby-tahouri,3
371,Haydn Dalton,haydn-dalton,5
435,Ryan Kaufman,ryan-kaufman,4
742,Oles Shyshkovtsov,oles-shyshkovtsov,2
739,Andrey Paskhalov,andrey-paskhalov,2
4396,Harry A. Miller IV,harry-a-miller-iv,11
1313,Tom Bissell,tom-bissell,6
553,Jeff Tymoschuk,jeff-tymoschuk,6
500,Nels Anderson,nels-anderson,2
426,Dan Martin,dan-martin,3
10294,Grégoire Gobbi,gregoire-gobbi,3
417,Michael Brinker,michael-brinker,3
675,Normand Corbeil,normand-corbeil,5
633,Jenova Chen,jenova-chen,5
7908,Syun Nishigaki,syun-nishigaki,17
20545,"Henrik ""carnalizer"" Pettersson",henrik-carnalizer-pettersson,6
345,Bobby McCoin,bobby-mccoin,3
422,Steve Austin,steve-austin,2
419,Brenoch Adams,brenoch-adams,2
420,Rose Hunt,rose-hunt,2
3011,Aubrey Hodges,aubrey-hodges,14
2417,Julian Soule,julian-soule,8
548,Davor Hunski,davor-hunski,8
547,Alen Ladavac,alen-ladavac,8
1311,Mike Rubits,mike-rubits,4
1418,Jon Shiring,jon-shiring,2
434,Chris Schroyer,chris-schroyer,3
1574,Norihiko Hibino,norihiko-hibino,26
734,Ian Guise,ian-guise,2
1758,Anders De Geer,anders-de-geer,4
606,Christian Elverdam,christian-elverdam,2
1515,Tim Stellmach,tem-stellmach,9
7802,Paul MacArthur,paul-macarthur,12
2544,Markus Schmidt,markus-schmidt,9
1008,Rémi Veilleux,remi-veilleux,4
12737,Timothy Moore,tim-moore,37
168,Yorai Omer,yorai-omer,2
166,Scott Lloyd Shelly,scott-lloyd-shelly,2
165,Jamison Hayes,jamison-hayes,2
164,Jim Kjexrud,jim-kjexrud,2
167,Chris Bednarz,chris-bednarz,2
161,Andrew Spinks,andrew-spinks,2
163,Victor Moura,victor-moura,2
162,Whitney Baird,whitney-baird,2
4075,Andrew Langley,andrew-langley,4
181,Nick Lee,nick-lee,4
25455,Jennell Jaquays,jennell-jaquays,18
343,Thomas Silloway,thomas-silloway,3
347,Jared Cone,jared-cone,3
8879,Masayoshi Soken,masayoshi-soken,23
2033,David Smith,david-smith,8
316,Simon Hurley,simon-hurley,8
21692,"Earl Hammon, Jr",earl-hammon-jr,3
21690,Robert Field,robert-field,3
21689,Robert Gaines,robert-gaines,3
21691,Francesco Gigliotti,francesco-gigliotti,3
494,Blake Robinson,blake-robinson,4
22853,Marcus Iremonger,marcus-iremonger,4
1448,Tilman Sillescu,tilman-sillescu,8
2851,William Beacham,william-beacham,4
39,Kris Katz,kris-katz,1
41,IceFrog,icefrog,1
40,Ted Kosmatka,ted-kosmatka,1
1770,Raphael van Lierop,raphael-van-lierop,3
3778,Tramell Isaac,tramell-isaac,5
3336,Peter Hajba,skaven,10
3983,Shinichiro Hara,shinichiro-hara,5
3727,Yutaka Ito,yutaka-ito,6
3729,Koji Yoshida,koji-yoshida,11
977,Arcade Berg,arcade-berg,3
1789,Henrik Fåhraeus,henrik-fahraeus,3
342,Minh Le,minh-le,3
700,Brian Reitzell,brian-reitzell,3
4577,Mark Griskey,mark-griskey,13
315,James Silvia-Rogers,james-silvia-rogers,1
21643,Jonathan Gogul,jonathan-gogul,1
312,Pat Kudirka,pat-kudirka,1
306,Mitch Gladney,mitch-gladney,1
311,Ron Davey,ron-davey,1
2312,Yasuyuki Saga,yasuyuki-saga,6
309,Michael Brennan,michael-brennan,1
307,Joey Adey,joey-adey,1
308,Ben Edney,ben-edney,1
3056,Jeremiah O'Flaherty,jeremiah-oflaherty,10
1945,Oleksa Lozowchuk,oleksa-lozowchuk,8
478,Ian Ball,ian-ball,2
7283,Motomu Toriyama,motomu-toriyama,13
3354,Philippe-Antoine Ménard,philippe-antoine-menard,2
789,Dan Paladin,dan-paladin,6
560,Dave Roberts,dave-roberts,3
558,Steven Ferreira,steven-ferreira,3
554,Joshua Lee,joshua-lee,2
559,Chris Stimson,chris-stimson,2
551,Tim Carter,tim-carter,2
555,Hani Ghazaleh,hani-ghazaleh,2
556,Feargus Carroll,feargus-carroll,2
557,Jeff O'Connell,jeff-oconnell,2
6085,Paul Steed,paul-steed,17
1637,Daigo Ikeno,daigo-ikeno,13
26530,Daniel James,daniel-james,3
3463,Kenichi Tokoi,kenichi-tokoi,31
4596,Ilan Eshkeri,ilan-eshkeri,9
11442,Denis R. Loubet,denis-loubet,35
2202,Steve Harding,steve-harding,3
755,Jan Klose,jan-klose,8
1101,Masato Kimura,masato-kimura,6
15553,Hiroshi Yamauchi,hiroshi-yamauchi,26
1487,Maxime Béland,maxime-beland,3
510,François Coulon,francois-coulon,2
1053,Morten Iverson,morten-iverson,2
1054,Neil Donnell,neil-donnell,2
23104,Paweł Niezabitowski,pawel-niezabitowski,7
1253,Patrik Andrén,patrik-andren,2
1252,Johan Söderqvist,johan-soderqvist,2
1255,Daniel Berlin,daniel-berlin,2
301,Maciej Miąsik,maciej-miasik,5
1432,Stéphane Girard,stephane-girard,2
302,Michał Madej,michal-madej,3
303,Maciej Siniło,maciej-sinilo,3
297,Artur Ganszyniec,artur-ganszyniec,3
21017,Yuji Hagiyama,yuji-hagiyama,5
2032,Matt Bozon,matt-bozon,24
619,Alex Ward,alex-ward,8
128,Jyri Ranki,jyri-ranki,3
27048,Mike Schulenberg,mike-schulenberg,8
2329,Cesar Stastny,cesar-stastny,3
15168,Kevin Franklin,kevin-franklin,5
1817,Thomas R. Decker,thomas-r-decker,8
18275,Rebecca Ann Heineman,bill-heineman,44
13979,Jonathan Wright,jonathan-wright,9
2231,Mattias Ottvall,mattias-ottvall,3
3742,Jens Bergensten,jens-bergensten,7
1511,Trent Reznor,trent-reznor,10
697,Kevin Shortt,kevin-shortt,3
1908,Ron Gilbert,ron-gilbert,25
1638,Bingo Morihashi,bingo-morihashi,8
492,Davey Wreden,davey-wreden,5
2280,Karl Flodin,karl-flodin,3
571,Sebastien Mitton,sebastien-mitton,3
1073,Pierre-Arnaud Lambert,pierre-arnaud-lambert,9
876,Dan Jolley,dan-jolley,6
753,Pierre-Luc Foisy,pierre-luc-foisy,2
7799,Chia Chin Lee,chia-chin-lee,10
12698,Mike Dean,mike-dean,4
7804,Ted Halsted,ted-halsted,10
5386,Gregg Mayles,gregg-mayles,9
784,Graham Reznick,graham-reznick,6
275,Michael de Plater,michael-de-plater,4
4940,Akira Toriyama,akira-toriyama,67
3351,Roman Campos-Oriola,roman-campos-oriola,5
27130,Susan Paula Holman,susan-paula-holman,2
27132,Anders Strid,anders-strid,2
27134,Fredrik Egeberg,fredrik-egeberg,2
646,Stuart Ross,stuart-ross,7
1437,Clint Hocking,clint-hocking,5
320,Warren Ellis,warren-ellis,4
837,Frank Simon,frank-simon,6
6808,Hajime Wakai,hajime-wakai,19
2718,Andy Gavin,andy-gavin,14
1541,Yosuke Saito,yosuke-saito,7
22493,Roberto Ferrari,roberto-ferrari,3
26531,Daizaburo Nakamura,daizaburo-nakamura,1
26532,Takehiro Nomura,takehiro-nomura,1
2454,Goichi Suda,suda51,23
6031,Daisuke Watanabe,daisuke-watanabe,19
491,William Pugh,william-pugh,5
2717,Charles Zembillas,charles-zembillas,9
27060,Rich Whitehouse,rich-whitehouse,8
496,Andreas Jörgensen,andreas-jorgensen,3
1439,Alexandre Amancio,alexandre-amancio,2
3540,David Pellas,david-pellas,3
3700,William Scarboro,william-scarboro,6
750,Eric Holmes,eric-holmes,4
3312,Naoki Yamamoto,naoki-yamamoto,10
4270,Matt Tieger,matt-tieger,5
2317,Isao Ōishi,isao-oishi,4
1977,Paul Weir,paul-weir,8
6823,Junichi Masuda,junichi-masuda,31
1534,Yoko Taro,yoko-taro,9
958,Alex Hutchinson,alex-hutchinson,7
1152,Trevor Morris,trevor-morris,8
601,Chris Wilson,chris-wilson,11
1010,Josh Jones,josh-jones,5
20830,Ben Esposito,ben-esposito,6
622,Matt Webster,matt-webster,6
6032,Isamu Kamikokuryo,isamu-kamikokuryo,9
7338,Kensuke Tanabe,kensuke-tanabe,70
1013,Steve Meister,steve-meister,3
1011,Adam Adamowicz,adam-adamowicz,3
1009,Mark Lampert,mark-lampert,3
8129,Junya Ishizaki,junya-ishizaki,3
22335,Helder Pinto,person-14,5
378,Peter Johansson,peter-johansson,4
914,Tulley Rafferty,tulley-rafferty,5
575,Eric Fenstermaker,eric-fenstermaker,3
735,Geoff Coates,geoff-coates,3
497,Jesús Higueras,jesus-higueras,3
136,Tommy Refenes,tommy-refenes,4
690,Brain,brain,3
20308,Anthony Newman,anthony-newman,3
1058,Pedro Macedo Camacho,pedro-camacho,12
2470,Shinji Yamamoto,shinji-yamamoto,6
7907,Isao Ohishi,isao-ohishi,2
489,Alex Jones,alex-jones,4
4111,Justin Lambros,justin-lambros,8
29896,Geoff Keighley,geoff-keighley,20
758,Max Kübler,max-kubler,5
1525,Ken Rolston,ken-rolston,6
7280,Masashi Hamauzu,masashi-hamauzu,17
1298,Peter Wyse,peter-wyse,7
652,Andrew Grant,andrew-grant,3
4611,Richard Joseph,richard-joseph,69
2092,Michael Land,michael-land,14
1202,Jukka Rintamäki,jukka-rintamaki,7
1203,Johan Skugge,johan-skugge,7
348,DJ Pooh,dj-pooh,1
20521,Michael Nicholson,michael-nicholson,15
1284,Alex Amancio,alex-amancio,2
654,Graham Ross,graham-ross,2
3586,Matthew Karch,matthew-karch,5
6224,Tobias Strömvall,tobias-stromvall,6
1771,Alan Lawrance,alan-lawrance,4
7512,Hironobu Takeshita,hironobu-takeshita,18
1645,Charlie Cleveland,charlie-cleveland,3
18847,James Poole,james-poole,14
2230,Per Bergman,per-bergman,3
1277,Dan Wentz,dan-wentz,10
276,Bob Roberts,bob-roberts,1
279,Michael Forgey,michael-forgey,1
278,Phil Straub,phil-straub,1
277,Chris Hoge,chris-hoge,1
216,David Gallardo,david-gallardo,5
5270,Alexander Pfeffer,alexander-pfeffer,3
4850,John Miles,john-miles,38
2235,Henrik Larsson,henrik-larsson,2
2233,Tobias Lilja,tobias-lilja,2
2236,Emma Mellander,emma-mellander,2
2234,Dennis Talajic,dennis-talajic,2
8131,Hiroshi Yoshida,hiroshi-yoshida,3
369,Han Randhawa,han-randhawa,5
